address,ts,price,date
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757116800,6.100982705142496e-06,2025-09-06
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757203200,6.100982705142496e-06,2025-09-07
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757289600,6.100982705142496e-06,2025-09-08
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757376000,6.100982705142496e-06,2025-09-09
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757462400,6.100982705142496e-06,2025-09-10
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757548800,6.100982705142496e-06,2025-09-11
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757635200,6.100982705142496e-06,2025-09-12
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757721600,6.100982705142496e-06,2025-09-13
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757808000,6.100982705142496e-06,2025-09-14
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757894400,6.100982705142496e-06,2025-09-15
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1757980800,6.100982705142496e-06,2025-09-16
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758067200,6.100982705142496e-06,2025-09-17
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758153600,6.100982705142496e-06,2025-09-18
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758240000,6.100982705142496e-06,2025-09-19
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758326400,6.100982705142496e-06,2025-09-20
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758412800,6.100982705142496e-06,2025-09-21
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758499200,6.100982705142496e-06,2025-09-22
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758585600,6.100982705142496e-06,2025-09-23
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758672000,6.100982705142496e-06,2025-09-24
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758758400,6.100982705142496e-06,2025-09-25
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758844800,6.100982705142496e-06,2025-09-26
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1758931200,6.100982705142496e-06,2025-09-27
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759017600,6.100982705142496e-06,2025-09-28
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759104000,6.100982705142496e-06,2025-09-29
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759190400,6.100982705142496e-06,2025-09-30
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759276800,6.100982705142496e-06,2025-10-01
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759363200,6.100982705142496e-06,2025-10-02
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759449600,6.100982705142496e-06,2025-10-03
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759536000,6.100982705142496e-06,2025-10-04
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759622400,6.100982705142496e-06,2025-10-05
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759708800,6.100982705142496e-06,2025-10-06
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759795200,6.100982705142496e-06,2025-10-07
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759881600,6.100982705142496e-06,2025-10-08
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1759968000,6.100982705142496e-06,2025-10-09
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760054400,6.100982705142496e-06,2025-10-10
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760140800,6.100982705142496e-06,2025-10-11
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760227200,6.100982705142496e-06,2025-10-12
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760313600,6.100982705142496e-06,2025-10-13
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760400000,6.100982705142496e-06,2025-10-14
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760486400,6.100982705142496e-06,2025-10-15
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760572800,6.100982705142496e-06,2025-10-16
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760659200,6.100982705142496e-06,2025-10-17
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760745600,6.100982705142496e-06,2025-10-18
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760832000,6.100982705142496e-06,2025-10-19
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1760918400,6.100982705142496e-06,2025-10-20
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761004800,6.100982705142496e-06,2025-10-21
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761091200,6.100982705142496e-06,2025-10-22
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761177600,6.100982705142496e-06,2025-10-23
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761264000,6.100982705142496e-06,2025-10-24
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761350400,6.100982705142496e-06,2025-10-25
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761436800,6.100982705142496e-06,2025-10-26
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761523200,6.100982705142496e-06,2025-10-27
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761609600,6.100982705142496e-06,2025-10-28
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761696000,6.100982705142496e-06,2025-10-29
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761782400,6.100982705142496e-06,2025-10-30
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761868800,6.100982705142496e-06,2025-10-31
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1761955200,6.100982705142496e-06,2025-11-01
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762041600,6.100982705142496e-06,2025-11-02
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762128000,6.100982705142496e-06,2025-11-03
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762214400,6.100982705142496e-06,2025-11-04
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762300800,6.100982705142496e-06,2025-11-05
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762387200,6.100982705142496e-06,2025-11-06
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762473600,6.100982705142496e-06,2025-11-07
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762560000,6.100982705142496e-06,2025-11-08
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762646400,6.100982705142496e-06,2025-11-09
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762732800,6.100982705142496e-06,2025-11-10
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762819200,6.100982705142496e-06,2025-11-11
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762905600,6.100982705142496e-06,2025-11-12
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1762992000,6.100982705142496e-06,2025-11-13
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763078400,6.100982705142496e-06,2025-11-14
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763164800,6.100982705142496e-06,2025-11-15
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763251200,6.100982705142496e-06,2025-11-16
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763337600,6.100982705142496e-06,2025-11-17
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763424000,6.100982705142496e-06,2025-11-18
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763510400,6.100982705142496e-06,2025-11-19
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763596800,6.100982705142496e-06,2025-11-20
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763683200,6.100982705142496e-06,2025-11-21
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763769600,6.100982705142496e-06,2025-11-22
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763856000,6.100982705142496e-06,2025-11-23
2kgjL8tYzgWXqZakEtn5NASXgHsrKHusaMtivnuwRyrk,1763942400,6.100982705142496e-06,2025-11-24
